Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
25/10/2021,26.95(-2.36 %),"-202,600",-5.5,"120,700",3.24,"323,300",8.74,"120,036,362",0%
22/10/2021,27.6(0.36 %),"-492,900",-13.56,"10,000",0.28,"502,900",13.83,"119,833,762",0%
21/10/2021,27.5(-2.83 %),"-356,200",-9.93,"10,900",0.3,"367,100",10.24,"119,340,862",0%
20/10/2021,28.3(1.07 %),"-510,800",-14.34,0,0,"510,800",14.34,"119,495,462",0%
19/10/2021,28(1.45 %),"19,200",0.5,"110,200",3.04,"91,000",2.54,"118,984,662",0%
18/10/2021,27.6(0.18 %),-400,-0.01,"10,600",0.29,"11,000",0.31,"119,003,862",0%
15/10/2021,27.55(-5.00 %),"-1,481,700",-42,"18,300",0.51,"1,500,000",42.52,"119,003,462",0%
14/10/2021,29(-3.33 %),"-6,100",-0.18,100,0,"6,200",0.18,"117,521,762",0%
13/10/2021,30(-0.66 %),"-25,800",-0.77,"6,400",0.19,"32,200",0.96,"117,515,662",0%
12/10/2021,30.2(-0.33 %),"-1,432,700",-42.66,"99,100",2.96,"1,531,800",45.62,"117,489,862",0%
05/10/2021,28.9(2.48 %),"-30,400",-0.86,"3,900",0.11,"34,300",0.97,"116,057,162",3.97%
04/10/2021,28.2(8.05 %),"-5,449",-0.15,0,0,"5,449",0.15,"116,026,762",3.98%
01/10/2021,26.1(-1.88 %),"30,300",0.8,"581,170",14.09,"550,870",13.3,"116,024,313",23.98%
30/09/2021,26.6(2.31 %),"60,750",1.62,"60,750",1.62,0,0,"116,007,813",3.98%
29/09/2021,26(-1.52 %),"13,800",0.36,"16,800",0.44,"3,000",0.08,"116,068,563",0%
28/09/2021,26.4(-1.49 %),"67,700",1.79,"67,700",1.79,0,0,"116,082,363",3.97%
27/09/2021,26.8(-0.74 %),"56,761",1.52,"56,800",1.52,39,0,"116,150,063",3.97%
24/09/2021,27(0.75 %),"60,850",1.65,"62,250",1.68,"1,400",0.04,"116,206,824",0.01%
23/09/2021,26.8(1.13 %),"2,000",0.05,"3,100",0.08,"1,100",0.03,"116,267,674",3.96%
22/09/2021,0(0.00 %),"-3,300",-0.09,"1,000",0.03,"4,300",0.11,"116,269,674",3.96%
