Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/07/2022,14.65(0.34 %),"-120,900",-1.77,"43,400",0.64,"164,300",2.41,"691,890,165",4.06%
14/07/2022,14.55(-0.34 %),"-212,100",-3.09,"63,100",0.92,"275,200",4,"691,932,265",4.06%
13/07/2022,14.6(6.57 %),"449,400",6.56,"450,700",6.58,"1,300",0.02,"691,880,665",4.06%
12/07/2022,13.65(1.87 %),"11,900",0.16,"126,600",1.73,"114,700",1.57,"692,287,196",4.05%
11/07/2022,13.35(-1.84 %),"-26,600",-0.36,"17,600",0.23,"44,200",0.59,"692,413,296",4.04%
08/07/2022,13.6(0.74 %),"-89,900",-0.36,"5,400",0.23,"95,300",0.59,"692,470,396",0%
07/07/2022,13.45(0.37 %),"-38,500",-0.52,"56,000",0.75,"94,500",1.27,"692,380,496",4.04%
06/07/2022,13.35(-3.26 %),"49,100",0.66,"59,100",0.79,"10,000",0.13,"692,410,696",4.04%
05/07/2022,13.8(1.47 %),"55,100",0.76,"80,900",1.12,"25,800",0.36,"692,460,496",4.04%
04/07/2022,13.6(0.74 %),"50,100",0.69,"59,400",0.81,"9,300",0.13,"692,286,896",0%
01/07/2022,13.45(-0.37 %),"-50,100",-0.67,"42,500",0.57,"92,600",1.25,"692,331,996",4.04%
30/06/2022,13.5(-3.57 %),"-162,300",-2.19,"13,900",0.19,"176,200",2.38,"692,272,696",4.05%
29/06/2022,14(-1.41 %),"-73,600",-1.03,"28,200",0.4,"101,800",1.43,"692,275,896",4.05%
28/06/2022,14.15(3.28 %),"53,500",0.76,"64,200",0.91,"10,700",0.15,"692,272,978",4.05%
27/06/2022,13.65(1.11 %),"114,700",1.57,"146,000",2,"31,300",0.43,"692,312,178",4.05%
24/06/2022,13.5(-0.74 %),"77,100",1.04,"102,100",1.38,"25,000",0.34,"692,434,578",4.04%
23/06/2022,13.55(2.65 %),"70,600",0.96,"94,200",1.28,"23,600",0.32,"692,411,578",4.04%
22/06/2022,13.2(2.33 %),"-124,500",-1.64,600,0.01,"125,100",1.65,"692,135,278",4.05%
21/06/2022,12.9(-3.73 %),"-134,800",-1.74,"235,700",3.04,"370,500",4.78,"692,132,878",4.05%
20/06/2022,13.35(2.69 %),"192,000",2.53,"195,000",2.57,"3,000",0.04,"690,339,218",4.12%
