Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/01/2022,29.9(1.36 %),"-43,100",-1.29,0,0,"43,100",1.29,"-34,035",23.24%
17/01/2022,29.5(-0.51 %),"-48,900",-1.49,"1,222,000",38.04,"1,270,900",39.53,"133,510",23.23%
14/01/2022,29.65(-0.17 %),"-3,900",-0.12,"166,400",5.19,"170,300",5.31,0,23.24%
13/01/2022,29.7(1.71 %),"-199,300",-6,700,0.02,"200,000",6.02,0,23.24%
12/01/2022,29.2(4.66 %),"3,900",0.1,"111,400",3.2,"107,500",3.09,700,23.24%
11/01/2022,27.9(-0.71 %),"11,800",0.33,"1,817,100",53.44,"1,805,300",53.11,"11,400",23.23%
10/01/2022,28.1(-1.75 %),-700,0,"3,700,300",0,"3,701,000",0,"18,400",23.23%
07/01/2022,28.6(0.70 %),600,0.01,"813,000",23.84,"812,400",23.83,0,23.24%
06/01/2022,28.35(-1.22 %),"8,400",0.24,"26,800",0.76,"18,400",0.52,"12,090",23.23%
05/01/2022,28.7(-1.37 %),"-13,600",-0.39,"500,000",15.28,"513,600",15.67,"26,890",23.23%
04/01/2022,29.1(0.69 %),"-9,500",-0.28,"881,300",26.49,"890,800",26.77,-134,23.24%
31/12/2021,28.9(1.40 %),"-16,800",-0.49,"10,500",0.3,"27,300",0.79,"2,544",23.24%
30/12/2021,28.45(0.53 %),0,0,"250,000",7.29,"250,000",7.29,"10,548",23.23%
29/12/2021,28.3(0.00 %),"-1,600",-0.05,"1,000",0.03,"2,600",0.07,0,23.24%
28/12/2021,28.3(0.35 %),"147,100",4.17,"157,900",4.48,"10,800",0.3,"10,830",23.23%
27/12/2021,28.15(-0.18 %),"11,100",0.31,"132,900",3.81,"121,800",3.5,"157,930",23.23%
24/12/2021,28.15(3.11 %),"7,600",0.21,"11,500",0.32,"3,900",0.11,"152,302",0%
23/12/2021,27.3(-1.44 %),-200,0,"55,100",1.57,"55,300",1.57,"160,102",0%
22/12/2021,27.65(-1.25 %),"5,400",0.15,"193,100",5.49,"187,700",5.34,"159,902",0%
21/12/2021,27.95(0.18 %),"205,200",5.77,"616,400",17.46,"411,200",11.7,"165,302",0%
