Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
04/01/2023,17.95(-0.28 %),-72,-0,0,0,72,0,0,23.24%
03/01/2023,18(5.26 %),"-16,850",-0.3,"51,600",0.93,"68,450",1.23,"68,450",23.23%
30/12/2022,17.1(-1.72 %),"10,539",0.18,"30,539",0.52,"20,000",0.34,"51,600",23.23%
29/12/2022,17.4(-0.57 %),0,-0.9,0,0,0,0.9,"10,539",23.23%
28/12/2022,17.45(0.87 %),"-51,600",-0.9,0,0,"51,600",0.9,0,23.24%
27/12/2022,17.25(2.68 %),"-10,439",-0.18,"1,000,100",17.25,"1,010,539",17.43,0,23.24%
26/12/2022,16.8(-5.62 %),"2,000",0.03,"2,656,200",44.62,"2,654,200",44.59,0,0%
23/12/2022,17.75(-1.39 %),0,0,"1,025,100",18.2,"1,025,100",18.2,0,0%
22/12/2022,18(1.69 %),-100,-0,"144,600",2.6,"144,700",2.6,0,23.24%
21/12/2022,17.7(0.57 %),-864,-0.02,"26,236",0.46,"27,100",0.48,0,23.24%
20/12/2022,17.6(-4.35 %),"3,815",0.07,"130,715",2.3,"126,900",2.23,0,23.24%
19/12/2022,18.35(-2.39 %),-60,-0,"58,000",1.06,"58,060",1.07,0,23.24%
16/12/2022,18.8(-1.05 %),"2,764",0.05,"3,900",0.07,"1,136",0.02,0,0%
15/12/2022,18.95(4.12 %),-215,-0,"3,600",0.07,"3,815",0.07,0,23.24%
14/12/2022,18.15(0.83 %),0,0,"5,600,000",101.64,"5,600,000",101.64,0,0%
13/12/2022,18(1.69 %),"-3,900",-0.07,"437,800",7.88,"441,700",7.95,0,23.24%
12/12/2022,17.7(-2.75 %),"-3,558",-0.06,"2,477,042",43.84,"2,480,600",43.91,0,0%
09/12/2022,18.2(0.55 %),1,0,"659,401",12,"659,400",12,42,23.24%
08/12/2022,18.1(4.62 %),"3,898",0.07,"3,898",0.07,0,0,1,23.24%
07/12/2022,17.3(-2.26 %),0,0,"400,042",6.92,"400,042",6.92,0,0%
