Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
05/04/2023,18.8(0.00 %),0,-0.17,0,7.6,0,7.77,300,23.24%
04/04/2023,18.75(0.27 %),"-9,314",-0.17,"405,086",7.6,"414,400",7.77,0,23.24%
03/04/2023,18.7(2.19 %),"25,800",0.48,"114,000",2.13,"88,200",1.65,"5,086",23.23%
31/03/2023,18.25(-0.27 %),"15,542",0.28,"2,334,142",42.6,"2,318,600",42.31,"26,100",23.23%
30/03/2023,18.25(-0.27 %),"-5,086",-0.09,0,0,"5,086",0.09,"15,542",23.23%
29/03/2023,18.3(1.67 %),"1,049,100",19.2,"1,475,500",27,"426,400",7.8,0,23.24%
28/03/2023,18(0.00 %),"-13,742",-0.25,"1,800",0.03,"15,542",0.28,"556,832",0%
27/03/2023,17.95(0.84 %),12,0,12,0,0,0,"543,090",0%
24/03/2023,17.75(2.01 %),"-32,900",-0.68,"1,042,300",18.45,"1,075,200",19.13,"543,102",0%
23/03/2023,17.4(0.00 %),"-1,600",-0.03,200,0,"1,800",0.03,"510,202",0%
22/03/2023,17.4(0.00 %),"21,400",0.37,"21,400",0.37,0,0,0,0%
21/03/2023,17.35(0.29 %),"-2,042,300",0.14,"20,000",23.51,"2,062,300",23.37,"21,400",23.23%
20/03/2023,17.3(-1.14 %),"-310,094",-5.36,"226,708",3.92,"536,802",9.29,0,23.24%
17/03/2023,17.45(-0.29 %),"443,700",7.74,"1,012,900",17.68,"569,200",9.93,"200,108",23.23%
16/03/2023,17.45(-1.97 %),-365,-0.01,"1,491,000",26.02,"1,491,365",26.02,"465,100",23.22%
15/03/2023,17.8(3.49 %),"-200,012",-3.56,"5,793,996",103.13,"5,994,008",106.69,0,23.24%
14/03/2023,17.2(-1.71 %),"-465,100",-8,"4,758,900",81.85,"5,224,000",89.85,96,23.24%
13/03/2023,17.5(-1.69 %),"-115,600",-2.02,"2,779,000",48.63,"2,894,600",50.66,0,0%
10/03/2023,17.75(-0.28 %),-96,-0,"652,500",11.58,"652,596",11.58,0,23.24%
09/03/2023,17.8(1.14 %),"45,900",0.82,"2,731,400",48.62,"2,685,500",47.8,0,23.24%
