Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/08/2024,24.25(0.83 %),"2,200",0.05,"4,600",0.11,"2,400",0.06,46,23.24%
19/08/2024,24.05(0.00 %),"-24,600",-0.59,0,0,"24,600",0.59,46,23.24%
16/08/2024,24.05(3.44 %),"-19,000",-0.45,0,0,"19,000",0.45,0,23.24%
15/08/2024,23.25(-0.64 %),"10,500",0.25,"15,100",0.35,"4,600",0.11,236,23.23%
14/08/2024,23.4(-0.85 %),0,0,0,0,0,0,151,23.23%
13/08/2024,23.6(-0.42 %),"-23,600",-0.56,0,0,"23,600",0.56,0,23.24%
12/08/2024,23.7(1.07 %),"-15,100",-0.35,0,0,"15,100",0.35,0,23.24%
09/08/2024,23.45(1.74 %),"44,634",0,"95,234",0,"50,600",0,0,23.24%
08/08/2024,23.05(-1.28 %),-400,-0.01,0,0,400,0.01,"44,634",23.23%
07/08/2024,23.35(-0.21 %),"14,200",0.33,"14,200",0.33,0,0,"101,048",23.23%
06/08/2024,23.4(1.96 %),"-40,900",-0.96,"3,700",0.09,"44,600",1.04,"14,280",23.23%
05/08/2024,22.95(-3.57 %),"-29,200",-0.7,"71,800",1.65,"101,000",2.36,"3,700",23.24%
02/08/2024,23.8(1.71 %),"-14,200",-0.33,0,0,"14,200",0.33,"71,800",23.23%
01/08/2024,23.4(-4.10 %),"-3,700",-0.09,0,0,"3,700",0.09,"355,300",23.23%
31/07/2024,24.4(-0.41 %),"-69,300",-1.71,"2,500",0.06,"71,800",1.77,38,23.24%
30/07/2024,24.5(1.66 %),"20,900",0.51,"20,900",0.51,0,0,"2,570",23.24%
29/07/2024,24.1(-0.82 %),"20,900",0.51,"20,900",0.51,0,0,141,23.24%
24/07/2024,23.95(0.21 %),"-20,900",-0.5,0,0,"20,900",0.5,"4,111",23.24%
23/07/2024,0(0.00 %),"307,560",-0.05,"2,234,060",26.98,"1,926,500",27.03,"154,900",23.23%
22/07/2024,0(0.00 %),"-4,100",-0.1,0,0,"4,100",0.1,"309,560",23.23%
