Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/09/2024,24.75(1.43 %),-200,-0,100,0,300,0.01,62,23.24%
19/09/2024,24.4(0.00 %),"-60,000",-1.46,0,0,"60,000",1.46,164,23.24%
18/09/2024,24.4(0.62 %),0,0,0,0,0,0,0,23.24%
17/09/2024,24.25(1.46 %),"12,200",0.29,"12,200",0.29,0,0,0,23.24%
16/09/2024,23.9(0.00 %),0,0,0,0,0,0,"12,200",23.23%
13/09/2024,23.9(-0.42 %),0,0,0,0,0,0,"146,800",23.23%
11/09/2024,23.9(0.63 %),"-246,800",-5.85,0,0,"246,800",5.85,40,23.24%
10/09/2024,23.75(-0.84 %),"-182,900",-4.38,0,0,"182,900",4.38,0,23.24%
09/09/2024,23.95(-0.21 %),0,0,0,0,0,0,"266,503",23.23%
06/09/2024,24(0.21 %),-500,-0.01,0,0,500,0.01,"47,650",23.23%
05/09/2024,23.95(-1.84 %),"-266,500",-6.48,0,0,"266,500",6.48,"36,800",23.23%
04/09/2024,24.4(-1.81 %),"-47,600",-1.16,0,0,"47,600",1.16,"22,186",23.23%
30/08/2024,24.85(0.00 %),"-36,800",-0.91,0,0,"36,800",0.91,"30,193",23.23%
29/08/2024,24.85(0.81 %),"-21,600",-0.54,500,0.01,"22,100",0.55,0,23.24%
28/08/2024,24.65(1.02 %),"-20,400",-0.5,"9,700",0.24,"30,100",0.74,500,23.24%
27/08/2024,24.4(-0.20 %),"-10,000",-0.24,"10,000",0.24,"20,000",0.49,"9,700",23.23%
26/08/2024,24.45(-0.41 %),"2,500",0.06,"3,000",0.07,500,0.01,"10,000",23.23%
23/08/2024,24.55(0.61 %),"-9,700",-0.24,0,0,"9,700",0.24,"3,000",23.24%
22/08/2024,24.4(-1.41 %),"-10,000",-0.25,0,0,"10,000",0.25,0,23.24%
21/08/2024,0(0.00 %),"16,000",0.39,"19,000",0.46,"3,000",0.07,"24,600",23.23%
