Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/11/2022,17.2(1.18 %),"-90,600",-1.56,"4,124,400",70.94,"4,215,000",72.5,"1,042",23.24%
07/11/2022,16.95(-5.31 %),"2,293",0.04,"8,642,833",146.5,"8,640,540",146.46,500,23.24%
04/11/2022,17.9(1.13 %),-994,-0.02,"1,931,848",34.58,"1,932,842",34.6,"2,433",23.24%
03/11/2022,17.65(-1.40 %),"24,408",0.43,"1,876,108",33.11,"1,851,700",32.68,48,23.24%
02/11/2022,17.9(-0.56 %),"-2,433",-0.04,0,0,"2,433",0.04,"24,908",23.23%
01/11/2022,18(1.69 %),"3,524",0.06,"188,172",3.39,"184,648",3.32,0,23.24%
31/10/2022,17.7(0.00 %),"-23,908",-0.42,"4,012,965",71.03,"4,036,873",71.45,"3,572",23.24%
28/10/2022,17.65(0.86 %),"13,143",0.23,"6,186,100",109.18,"6,172,957",108.95,"1,000",23.24%
27/10/2022,17.5(6.71 %),"-3,000",-0.05,500,0.01,"3,500",0.06,"15,500",23.23%
26/10/2022,16.4(0.00 %),"-1,000",-0.02,0,0,"1,000",0.02,"16,530",23.23%
25/10/2022,16.4(5.13 %),"-15,400",-0.25,100,0,"15,500",0.25,0,23.24%
24/10/2022,15.6(-3.11 %),-500,-0.01,0,0,500,0.01,0,23.24%
21/10/2022,16.1(-6.40 %),"-6,200",-0.1,"10,100",0.17,"16,300",0.28,"16,334",23.23%
20/10/2022,17.15(-2.00 %),"3,600",0.06,"3,600",0.06,0,0,49,23.24%
19/10/2022,17.5(-0.57 %),100,0,100,0,0,0,24,23.24%
18/10/2022,17.55(0.29 %),"-10,131",-0.18,"3,239,003",56.84,"3,249,134",57.02,124,23.24%
17/10/2022,17.5(-1.69 %),"-2,949",-0.05,"505,700",8.85,"508,649",8.9,3,23.24%
14/10/2022,17.8(2.30 %),"1,784",0.03,"1,922,608",34.22,"1,920,824",34.19,700,23.24%
13/10/2022,17.4(1.16 %),"13,094",0.23,"5,500,997",95.72,"5,487,903",95.49,"1,908",23.24%
12/10/2022,17.15(6.52 %),"137,392",2.36,"1,325,912",22.74,"1,188,520",20.38,"13,097",23.23%
