Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/03/2023,17.6(1.15 %),"-6,800",-0.12,"103,300",1.82,"110,100",1.94,"45,900",23.23%
07/03/2023,17.4(0.58 %),0,0,"2,999,952",52.2,"2,999,952",52.2,0,23.24%
06/03/2023,17.3(0.58 %),"-45,900",-0.79,"433,688",7.5,"479,588",8.3,0,23.24%
03/03/2023,17.15(-1.44 %),0,0,"1,333,300",22.87,"1,333,300",22.87,0,23.24%
02/03/2023,17.4(-1.69 %),48,0,48,0,0,0,0,23.24%
01/03/2023,17.65(2.02 %),0,0,"246,200",4.35,"246,200",4.35,48,23.24%
28/02/2023,17.25(-0.29 %),"-7,545",-0.13,"2,295,000",39.59,"2,302,545",39.72,0,23.24%
27/02/2023,17.25(-2.54 %),-48,-0,"1,963,900",33.88,"1,963,948",33.88,0,23.24%
24/02/2023,17.7(-2.75 %),"8,060",0.14,"1,328,160",23.51,"1,320,100",23.37,100,23.24%
23/02/2023,18.15(-0.82 %),0,0,"277,000",5.03,"277,000",5.03,"8,160",23.23%
22/02/2023,18.25(-1.88 %),"7,633",0.14,"1,508,433",27.53,"1,500,800",27.39,0,23.24%
21/02/2023,18.6(-1.59 %),"-8,160",-0.15,"1,450,000",26.97,"1,458,160",27.12,"8,433",23.23%
20/02/2023,18.9(4.42 %),"6,060",0.11,"1,724,360",32.59,"1,718,300",32.48,0,23.24%
17/02/2023,18.1(-1.09 %),"-6,753",-0.12,"6,377,979",115.44,"6,384,732",115.56,"6,060",23.23%
16/02/2023,18.25(1.39 %),0,0,"7,344,000",134.03,"7,344,000",134.03,"1,680",23.24%
15/02/2023,18(0.56 %),"-6,060",-0.11,"16,383,100",294.9,"16,389,160",295,0,23.24%
14/02/2023,17.85(-0.83 %),"7,320",0.13,"9,000",0.16,"1,680",0.03,0,23.24%
13/02/2023,18(-1.64 %),0,0,"1,700,000",30.6,"1,700,000",30.6,"9,000",23.23%
10/02/2023,18.3(-1.08 %),"2,520",0.05,"2,520",0.05,0,0,0,23.24%
09/02/2023,18.45(0.27 %),"-8,832",-0.16,168,0,"9,000",0.17,"2,520",23.24%
