Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
03/06/2021,105.4(0.96 %),"-87,700",-9.22,"913,000",96.11,"1,000,700",105.33,"884,351,446",22.6%
02/06/2021,104.4(0.38 %),"-133,500",-13.98,"611,500",63.69,"745,000",77.67,"884,263,746",22.6%
01/06/2021,104(1.36 %),"703,200",72.76,"850,100",88,"146,900",15.23,"884,130,246",22.6%
31/05/2021,102.6(-1.91 %),"-637,900",-64.87,"539,200",55.63,"1,177,100",120.5,"883,831,596",22.61%
28/05/2021,104.6(0.19 %),"92,000",9.61,"489,600",51.13,"397,600",41.52,"883,193,696",22.63%
27/05/2021,104.4(-1.23 %),"-476,300",-48.72,"409,800",43.27,"886,100",91.99,"883,285,696",22.63%
26/05/2021,105.7(1.05 %),"-476,300",-48.72,"529,800",55.85,"1,006,100",104.57,"884,087,496",22.61%
25/05/2021,104.6(-1.32 %),"-103,200",-10.83,"142,300",14.92,"245,500",25.75,"883,611,196",22.62%
24/05/2021,106(2.02 %),"322,500",34.19,"391,300",41.47,"68,800",7.28,"883,507,996",22.62%
21/05/2021,103.9(1.86 %),"752,300",77.3,"914,100",94.01,"161,800",16.71,"883,830,496",22.61%
20/05/2021,102(1.59 %),"363,700",36.67,"814,300",82.08,"450,600",45.41,"884,582,796",22.59%
19/05/2021,100.4(1.52 %),"589,800",58.77,"678,700",67.63,"88,900",8.86,"884,946,496",22.58%
18/05/2021,98.9(-1.88 %),"-21,700",-1.97,"857,000",85.8,"878,700",87.76,"885,536,296",22.56%
17/05/2021,100.8(3.70 %),"163,400",17.16,"621,900",63.59,"458,500",46.43,"885,514,596",22.56%
14/05/2021,97.2(0.21 %),"-540,900",-52.71,"226,200",22.03,"767,100",74.74,"885,677,996",22.56%
13/05/2021,97(-0.72 %),"154,100",15.01,"395,500",38.5,"241,400",23.49,"885,137,096",22.57%
12/05/2021,97.7(-0.31 %),"-270,000",-26.29,"129,700",12.67,"399,700",38.96,"885,291,196",22.57%
11/05/2021,98(-1.11 %),"277,800",27.76,"885,200",87.66,"607,400",59.9,"885,021,196",22.58%
10/05/2021,99.1(2.06 %),"1,363,000",133.41,"1,749,400",171.46,"386,400",38.05,"885,298,996",22.57%
07/05/2021,97.1(-1.62 %),"622,100",61.15,"1,483,800",145.53,"861,700",84.38,"886,661,996",22.53%
