Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2021,83.5(-1.18 %),"-12,500",-1.14,"630,100",53.02,"642,600",54.17,"1,162,768,401",0%
17/12/2021,84.5(2.67 %),"39,800",3.36,"2,354,200",198.63,"2,314,400",195.27,"1,162,755,901",23.3%
16/12/2021,82.3(-0.36 %),"204,700",16.93,"1,404,900",115.51,"1,200,200",98.59,"1,162,795,701",0%
15/12/2021,82.6(0.61 %),"852,200",68.17,"1,154,000",92.89,"301,800",24.73,"1,162,600,401",0%
14/12/2021,82.1(0.00 %),"140,200",11.56,"748,800",61.61,"608,600",50.05,"1,163,452,601",23.28%
13/12/2021,82.1(1.48 %),"367,200",34.76,"1,149,000",93.11,"781,800",58.36,"1,163,530,801",0%
10/12/2021,80.9(-0.86 %),"-70,500",-5.8,"627,800",50.87,"698,300",56.66,"1,163,898,001",23.27%
09/12/2021,81.6(0.74 %),"810,600",65.88,"922,300",74.94,"111,700",9.06,"1,163,827,501",0%
08/12/2021,81(-0.74 %),"747,700",60.76,"1,556,700",126.59,"809,000",65.83,"1,164,295,101",0%
07/12/2021,81.6(2.38 %),"1,708,400",138.25,"1,915,300",155.02,"206,900",16.77,"1,165,042,801",0%
06/12/2021,79.7(-0.62 %),"2,201,000",176.92,"2,560,500",205.77,"359,500",28.85,"1,166,751,201",0%
03/12/2021,80.2(-2.55 %),"624,100",51.59,"740,800",61.16,"116,700",9.57,"1,168,952,201",23.15%
02/12/2021,82.3(-0.72 %),"44,300",3.78,"737,900",61.22,"693,600",57.45,"1,169,576,301",23.14%
01/12/2021,82.9(-2.01 %),"-1,979,900",-164.71,"840,500",70.02,"2,820,400",234.74,0,0%
30/11/2021,84.6(-0.24 %),"1,485,500",125.07,"3,339,900",281.79,"1,854,400",156.71,"1,170,695,359",23.11%
29/11/2021,84.8(1.80 %),"373,400",-53.89,"1,735,600",56.03,"1,362,200",109.92,"1,171,807,459",0%
26/11/2021,83.3(-0.72 %),"-710,200",-59.51,"632,100",53.08,"1,342,300",112.59,"1,172,180,859",0%
25/11/2021,83.9(0.24 %),"-1,106,600",-95.93,"867,500",72.89,"1,974,100",168.82,"1,172,270,659",0%
24/11/2021,83.7(1.45 %),"40,000",0.54,"1,841,800",151.78,"1,801,800",151.23,"1,172,214,059",0%
23/11/2021,82.5(1.85 %),"929,600",75.82,"1,248,600",101.87,"319,000",26.05,"1,172,217,059",0%
