Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
11/10/2022,51.8(-3.90 %),"532,178",27.57,"1,048,010",54.29,"515,832",26.72,"1,171,412,640",23.1%
10/10/2022,53.9(0.19 %),"104,245",5.62,"366,245",19.74,"262,000",14.12,"1,171,620,750",23.09%
07/10/2022,53.8(0.37 %),"450,404",24.23,"1,290,304",69.42,"839,900",45.19,"1,171,566,495",23.09%
06/10/2022,53.6(-0.37 %),"-53,100",-2.85,"297,900",15.97,"351,000",18.81,"1,171,181,769",23.1%
05/10/2022,53.8(6.32 %),"1,431,270",77,"3,060,300",164.64,"1,629,030",87.64,"1,170,027,918",23.13%
04/10/2022,50.6(0.40 %),"-439,151",-22.22,"1,207,600",61.1,"1,646,751",83.33,"1,171,786,131",23.09%
03/10/2022,50.4(-0.59 %),"-412,989",-20.81,"907,398",45.73,"1,320,387",66.55,"1,170,034,751",23.13%
30/09/2022,50.7(-0.20 %),"-1,740,705",-88.25,"953,775",48.36,"2,694,480",136.61,"1,170,083,429",23.13%
29/09/2022,50.8(-0.78 %),"-101,678",-5.17,"383,642",19.49,"485,320",24.65,"1,170,707,795",23.11%
28/09/2022,51.2(-5.36 %),"132,925",6.81,"379,534",19.43,"246,609",12.63,"1,170,655,749",23.12%
27/09/2022,54.1(-3.22 %),"-329,088",-17.8,"106,600",5.77,"435,688",23.57,"1,170,895,499",23.11%
26/09/2022,55.9(-2.27 %),"173,816",9.72,"305,600",17.08,"131,784",7.37,"1,170,868,329",23.11%
23/09/2022,57.2(-0.87 %),"-21,570",-1.23,"106,200",6.07,"127,770",7.31,"1,170,275,862",23.12%
22/09/2022,57.7(-1.03 %),"-631,410",-36.43,"266,657",15.39,"898,067",51.82,"1,169,537,622",23.14%
21/09/2022,58.3(-1.02 %),"-811,557",-47.31,"260,583",15.19,"1,072,140",62.51,"1,169,640,489",23.14%
20/09/2022,58.9(0.86 %),"905,310",53.32,"1,469,100",86.53,"563,790",33.21,"1,169,175,048",23.15%
19/09/2022,58.4(-2.01 %),"-123,254",-7.2,"375,070",21.9,"498,324",29.1,"1,168,382,273",0%
16/09/2022,59.6(-1.49 %),"564,131",33.62,"1,717,731",102.38,"1,153,600",68.75,"1,168,259,019",23.17%
15/09/2022,60.5(0.83 %),"-273,049",-52.15,"917,550",2.64,"1,190,599",54.79,0,23.15%
14/09/2022,60(-1.15 %),"-869,175",-0.7,"44,025",21.76,"913,200",22.46,"1,168,599,703",23.16%
