Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
28/08/2023,54.7(1.11 %),"-128,200",-7.01,"507,100",27.66,"635,300",34.66,"1,122,331,596",24.23%
25/08/2023,54.1(-2.35 %),"-548,900",-29.99,"611,700",33.41,"1,160,600",63.4,"1,122,203,396",24.23%
24/08/2023,55.4(1.65 %),"1,144,800",62.77,"1,449,600",79.51,"304,800",16.74,"1,119,684,507",24.29%
23/08/2023,54.5(-1.80 %),"185,200",8.97,"2,015,900",111.02,"1,830,700",102.04,"1,120,829,307",24.26%
22/08/2023,55.5(-0.89 %),"-278,300",-15.28,"1,388,400",76.93,"1,666,700",92.21,"1,121,353,831",24.25%
21/08/2023,56(-1.41 %),"632,000",35.56,"2,177,300",122.25,"1,545,300",86.69,"1,120,205,047",24.27%
18/08/2023,56.8(-6.89 %),"2,487,800",146.87,"5,048,300",298.26,"2,560,500",151.39,"1,120,480,577",24.27%
17/08/2023,61(-3.02 %),"411,200",25.29,"2,295,000",141.38,"1,883,800",116.08,"1,123,644,469",24.2%
16/08/2023,62.9(1.94 %),"-673,500",-42.31,"1,669,000",105.1,"2,342,500",147.41,"1,124,055,669",24.19%
15/08/2023,61.7(0.82 %),"48,500",3.08,"1,510,300",93.55,"1,461,800",90.47,"1,122,673,495",24.22%
14/08/2023,61.2(0.49 %),"-1,357,600",-83.3,"1,729,500",106.19,"3,087,100",189.5,"1,122,207,665",24.23%
11/08/2023,60.9(0.50 %),"-1,398,300",-84.75,"879,800",53.4,"2,278,100",138.15,"1,124,806,905",24.17%
10/08/2023,60.6(0.00 %),"636,500",38.91,"2,617,300",159.94,"1,980,800",121.03,"1,123,408,605",24.2%
09/08/2023,60.6(-3.50 %),"-2,063,700",-126.77,"919,600",56.48,"2,983,300",183.25,"1,124,045,105",24.19%
08/08/2023,62.8(-0.16 %),"132,400",8.08,"1,863,800",117.22,"1,731,400",109.15,"1,121,981,405",24.23%
07/08/2023,62.9(-0.16 %),"75,300",4.88,"788,800",49.41,"713,500",44.53,"1,122,113,805",24.23%
04/08/2023,63(4.83 %),"689,900",43.16,"1,486,300",92.76,"796,400",49.6,"1,122,189,105",24.23%
03/08/2023,60.1(-2.91 %),"-222,100",-13.63,"483,800",29.8,"705,900",43.43,"1,121,505,438",24.24%
02/08/2023,61.9(-1.43 %),"-303,900",-18.91,"1,030,300",64.26,"1,334,200",83.17,"1,121,283,338",24.25%
01/08/2023,62.8(-0.32 %),"-1,541,900",-99.97,"1,479,700",95.2,"3,021,600",195.16,"1,120,979,438",24.26%
