Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
10/01/2025,30.2 ( -1.31 %),"1,134","4,971,100","4,383.69","1,023","3,612,200","3,531","1,358,900"
09/01/2025,30.6 ( -0.97 %),666,"3,334,800","5,007.21",903,"2,525,900","2,797","808,900"
08/01/2025,30.9 ( 0.65 %),750,"3,535,300","4,713.73",852,"2,628,400","3,085","906,900"
07/01/2025,30.7 ( 1.32 %),"1,555","6,212,000","3,994.86","1,168","4,267,700","3,654","1,944,300"
06/01/2025,30.3 ( -0.33 %),"1,102","5,608,500","5,089.38","1,187","3,933,900","3,314","1,674,600"
03/01/2025,30.4 ( -2.72 %),"2,081","9,675,900","4,649.64","1,929","8,200,300","4,251","1,475,600"
02/01/2025,31.25 ( 0 %),"2,044","6,242,200","3,053.91","1,179","4,959,600","4,207","1,282,600"
31/12/2024,31.25 ( -0.95 %),"1,418","5,896,900","4,158.6","1,059","5,065,900","4,784","831,000"
30/12/2024,31.55 ( 1.77 %),"2,271","6,944,200","3,057.77","1,182","6,702,300","5,670","241,900"
27/12/2024,31 ( 6.79 %),"5,841","19,649,500","3,364.06","1,854","12,847,000","6,929","6,802,500"
26/12/2024,33.9 ( -1.02 %),"1,058","4,191,900","3,962.1","1,417","4,853,200","3,425","-661,300"
25/12/2024,34.25 ( 2.09 %),"3,112","9,765,800","3,138.11","2,377","9,398,800","3,954","367,000"
24/12/2024,33.55 ( 0.15 %),888,"3,597,500","4,051.24",770,"2,989,000","3,882","608,500"
23/12/2024,33.5 ( 0.3 %),773,"3,135,300","4,056.02",651,"3,537,600","5,434","-402,300"
20/12/2024,33.4 ( 0 %),960,"3,069,800","3,197.71",675,"2,427,400","3,596","642,400"
19/12/2024,33.4 ( -0.89 %),"1,028","4,185,600","4,071.6",775,"3,346,100","4,318","839,500"
18/12/2024,33.7 ( 1.35 %),"1,238","5,820,100","4,701.21","1,102","4,511,300","4,094","1,308,800"
17/12/2024,33.25 ( 0.3 %),717,"3,397,800","4,738.91",783,"1,790,000","2,286","1,607,800"
16/12/2024,33.15 ( 0 %),500,"3,051,800","6,103.6",532,"2,796,600","5,257","255,200"
13/12/2024,33.15 ( 0.15 %),"1,200","3,844,200","3,203.5",903,"2,723,300","3,016","1,120,900"
