Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
17/12/2021,21.8 ( -1.8 %),"6,682","12,960,000","1,939.54","3,688","13,861,200","3,758","-901,200"
16/12/2021,22.2 ( -1.33 %),"3,449","7,909,000","2,293.13","3,812","12,255,500","3,215","-4,346,500"
15/12/2021,22.5 ( -0.44 %),"4,038","9,523,100","2,358.37","5,033","16,318,400","3,242","-6,795,300"
14/12/2021,22.6 ( 3.43 %),"6,436","14,942,700","2,321.74","6,419","17,423,700","2,714","-2,481,000"
13/12/2021,21.85 ( 2.34 %),"4,881","12,806,800","2,623.81","4,695","11,919,900","2,539","886,900"
10/12/2021,21.35 ( 0.71 %),"3,983","9,534,600","2,393.82","3,791","11,249,700","2,967","-1,715,100"
09/12/2021,21.2 ( 0.24 %),"3,540","7,767,600","2,194.24","2,540","8,382,400","3,300","-614,800"
08/12/2021,21.15 ( 0.95 %),"4,091","9,303,700","2,274.19","3,511","9,808,000","2,794","-504,300"
07/12/2021,20.95 ( 3.2 %),"5,812","13,201,900","2,271.49","4,001","9,508,200","2,376","3,693,700"
06/12/2021,20.3 ( -5.8 %),"9,232","22,426,000","2,429.16","5,409","19,193,600","3,548","3,232,400"
03/12/2021,21.55 ( -3.79 %),"8,440","17,469,700","2,069.87","4,698","19,469,400","4,144","-1,999,700"
02/12/2021,22.4 ( -1.54 %),"6,176","13,324,500","2,157.46","4,060","14,685,800","3,617","-1,361,300"
01/12/2021,22.75 ( 1.56 %),"6,432","17,546,100","2,727.94","4,889","15,808,200","3,233","1,737,900"
30/11/2021,22.4 ( -2.82 %),"12,796","30,070,700","2,350.01","6,639","29,552,200","4,451","518,500"
29/11/2021,23.05 ( -3.56 %),"13,120","29,940,400","2,282.04","5,668","30,316,800","5,349","-376,400"
26/11/2021,23.9 ( -2.25 %),"12,882","27,107,600","2,104.3","6,824","31,334,400","4,592","-4,226,800"
25/11/2021,24.45 ( -0.2 %),"16,935","38,172,400","2,254.05","10,415","48,012,200","4,610","-9,839,800"
24/11/2021,24.5 ( 6.29 %),"19,491","68,826,500","3,531.19","14,754","68,165,800","4,620","660,700"
23/11/2021,23.05 ( -1.71 %),"4,364","10,926,800","2,503.85","5,147","18,249,700","3,546","-7,322,900"
22/11/2021,23.45 ( 3.3 %),"8,277","26,524,400","3,204.59","11,005","35,922,700","3,264","-9,398,300"
