Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
08/02/2023,13.9 ( 2.21 %),"2,620","16,742,100","6,390.11","3,272","14,792,900","4,521","1,949,200"
07/02/2023,13.55 ( -2.52 %),"3,240","14,086,500","4,347.69","3,688","18,250,900","4,949","-4,164,400"
06/02/2023,13.9 ( 0 %),"2,427","11,933,500","4,916.98","2,165","12,657,900","5,847","-724,400"
03/02/2023,13.9 ( 1.46 %),"2,542","13,667,000","5,376.48","2,832","13,509,400","4,770","157,600"
02/02/2023,13.65 ( -1.09 %),"4,828","20,273,000","4,199.05","3,817","21,757,700","5,700","-1,484,700"
01/02/2023,13.8 ( -6.76 %),"6,274","18,810,100","2,998.1","3,794","26,682,700","7,033","-7,872,600"
31/01/2023,14.8 ( 2.07 %),"5,318","20,251,300","3,808.07","3,187","17,528,000","5,500","2,723,300"
30/01/2023,14.5 ( -3.33 %),"5,861","19,939,400","3,402.05","4,020","23,718,900","5,900","-3,779,500"
27/01/2023,15 ( 0 %),"3,782","17,285,300","4,570.41","3,385","18,700,800","5,525","-1,415,500"
19/01/2023,14.95 ( -0.33 %),"2,817","16,588,400","5,888.68","3,421","17,599,400","5,145","-1,011,000"
18/01/2023,14.95 ( 0.34 %),"3,078","14,596,300","4,742.14","4,023","15,286,500","3,800","-690,200"
17/01/2023,14.9 ( 1.36 %),"4,777","23,103,800","4,836.47","4,601","21,213,600","4,611","1,890,200"
16/01/2023,14.65 ( -0.34 %),"3,502","16,147,800","4,611.02","2,669","13,908,900","5,211","2,238,900"
13/01/2023,14.65 ( 1.03 %),"2,260","19,679,000","8,707.52","4,567","24,180,200","5,295","-4,501,200"
12/01/2023,14.5 ( 0 %),"2,670","17,883,400","6,697.9","3,303","19,702,100","5,965","-1,818,700"
11/01/2023,14.45 ( -0.34 %),"3,148","20,746,000","6,590.22","4,997","23,851,400","4,773","-3,105,400"
10/01/2023,14.45 ( 1.05 %),"3,437","20,245,900","5,890.57","4,492","22,269,800","4,958","-2,023,900"
09/01/2023,14.25 ( -1.72 %),"3,607","16,233,600","4,500.58","4,286","19,818,600","4,624","-3,585,000"
06/01/2023,14.45 ( 6.25 %),"7,582","81,616,400","10,764.49","11,348","55,488,600","4,890","26,127,800"
05/01/2023,13.55 ( 0.37 %),"2,575","32,802,300","12,738.76","3,566","15,675,500","4,396","17,126,800"
