Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/01/2024,17.3,14.81,0.05(0.29 %),"3,442,100",59.49,"20,000",0.35,17.25,17.4,17.15
23/01/2024,17.25,14.77,0(0.00 %),"3,042,000",52.55,"23,000",0.39,17.4,17.4,17.2
22/01/2024,17.25,14.77,-0.15(-0.86 %),"4,686,900",81.05,"20,000",0.35,17.55,17.55,17.1
19/01/2024,17.4,14.9,0(0.00 %),"4,412,100",77,"23,000",0.41,17.5,17.6,17.3
18/01/2024,17.4,14.9,0.5(2.96 %),"12,953,300",225.59,"20,000",0.32,17.05,17.6,16.95
17/01/2024,16.9,14.47,0.2(1.20 %),"16,174,700",276.78,"23,000",0.39,16.75,17.4,16.7
16/01/2024,16.7,14.3,0.1(0.60 %),"6,517,300",109.51,"20,000",0.31,16.55,16.95,16.55
15/01/2024,16.6,14.21,0(0.00 %),"6,142,200",103.6,"23,000",0.38,17,17.05,16.6
12/01/2024,16.6,14.21,0.05(0.30 %),"10,227,400",168.38,"20,000",0.32,16.25,16.65,16.15
11/01/2024,16.55,14.17,0.05(0.30 %),"6,894,700",115.89,"23,000",0.38,16.5,17,16.45
10/01/2024,16.5,14.13,0.05(0.30 %),"4,064,700",67.33,"20,000",0.33,16.45,16.7,16.4
09/01/2024,16.45,14.08,-0.1(-0.60 %),"2,571,900",42.52,"23,000",0.4,16.7,16.7,16.3
08/01/2024,16.55,14.17,-0.05(-0.30 %),"4,503,100",75.34,"20,000",0.33,16.65,16.9,16.55
05/01/2024,16.6,14.21,0.1(0.61 %),"2,311,800",38.45,"23,000",0.35,16.8,16.8,16.45
04/01/2024,16.5,14.13,0.25(1.54 %),"7,468,900",123.4,"20,000",0.32,16.3,16.85,16.2
03/01/2024,16.25,13.91,0.2(1.25 %),"2,847,700",45.93,"23,000",0.39,16.15,16.25,16
02/01/2024,16.05,13.74,0.3(1.90 %),"3,857,100",62.12,"20,000",0.32,15.8,16.3,15.8
29/12/2023,15.75,13.49,-0.05(-0.32 %),"1,717,100",27.23,"23,000",0.34,15.7,16,15.7
28/12/2023,15.8,13.53,0.1(0.64 %),"2,345,600",37.16,0,0,15.8,15.95,15.65
27/12/2023,15.7,13.44,0.05(0.32 %),"2,317,900",36.54,"23,000",0.36,15.85,15.85,15.65
