Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/03/2021,16.5,7.7,0.45(2.80 %),"19,801,800",322.19,0,0,16.1,16.6,16.05
11/03/2021,16.05,7.49,0.1(0.63 %),"8,092,200",129.8,0,0,16.05,16.2,15.9
10/03/2021,15.95,7.45,0.25(1.59 %),"12,470,100",198.36,0,0,15.7,16.25,15.65
09/03/2021,15.7,7.33,0(0.00 %),"8,925,400",139.19,0,0,15.5,15.95,15.35
08/03/2021,15.7,7.33,-0.05(-0.32 %),"8,146,600",128.54,0,0,16,16,15.6
05/03/2021,15.75,7.35,0.25(1.61 %),"11,077,600",171.45,0,0,15.25,15.9,15.15
04/03/2021,15.5,7.24,-0.45(-2.82 %),"17,022,800",266.25,0,0,15.95,16.1,15.1
03/03/2021,15.95,7.45,-0.15(-0.93 %),"9,087,400",145.76,0,0,16,16.2,15.85
02/03/2021,16.1,7.52,0.4(2.55 %),"13,665,000",219.87,0,0,16.2,16.4,15.75
01/03/2021,15.7,7.33,1(6.80 %),"36,421,300",561.71,0,0,14.9,15.7,14.9
26/02/2021,14.7,6.86,0.1(0.68 %),"9,315,300",136.25,0,0,14.4,14.8,14.3
25/02/2021,14.6,6.82,0.3(2.10 %),"10,131,400",146.94,0,0,14.4,14.65,14.3
24/02/2021,14.3,6.68,-0.3(-2.05 %),"13,175,700",191.3,0,0,14.6,14.75,14.3
23/02/2021,14.6,6.82,-0.1(-0.68 %),"14,798,200",216.29,0,0,14.7,14.75,14.45
22/02/2021,14.7,6.86,0(0.00 %),"15,463,000",227.94,0,0,14.75,14.9,14.55
19/02/2021,14.7,6.86,0.05(0.34 %),"12,657,400",187.06,"1,000,000",13.7,14.5,15.1,14.45
18/02/2021,14.65,6.84,-0.2(-1.35 %),"8,353,900",123.31,"1,000,000",13.9,14.85,14.95,14.6
17/02/2021,14.85,6.93,0.15(1.02 %),"11,925,100",178.42,0,0,14.9,15.2,14.7
09/02/2021,14.7,6.86,0.55(3.89 %),"11,482,300",167.65,0,0,14.25,14.8,14.25
08/02/2021,14.15,6.61,0.15(1.07 %),"17,862,700",258.69,0,0,14.15,14.9,14
