Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/05/2024,25.05,21.45,1.6(6.82 %),"14,971,400",366.07,"29,891,200",657.74,23.8,25.05,23.55
27/05/2024,23.45,20.08,-0.05(-0.21 %),"1,744,500",40.68,"31,415,010",691.13,23.2,23.5,23.15
24/05/2024,23.5,20.12,0.2(0.86 %),"7,731,900",180.69,"34,415,300",750.35,23.25,23.95,22.2
23/05/2024,23.3,19.95,0.05(0.22 %),"2,878,200",66.48,"34,444,800",750.9,23.25,23.45,22.9
22/05/2024,23.25,19.91,0.45(1.97 %),"5,269,600",122.73,"33,112,373",712.04,22.9,23.8,22.75
21/05/2024,22.8,19.52,-0.2(-0.87 %),"5,853,100",133.42,"33,537,000",721.05,23.2,23.2,22.6
20/05/2024,23,19.69,-0.2(-0.86 %),"7,088,100",164.69,"37,898,200",826.26,23.5,23.8,22.8
17/05/2024,23.2,19.86,1.2(5.45 %),"9,831,400",225.26,"30,638,000",634.21,22.3,23.3,22.2
16/05/2024,22,18.84,1.4(6.80 %),"12,589,000",268.55,"33,270,705",648.78,20.95,22,20.75
15/05/2024,20.6,17.64,0.5(2.49 %),"11,540,600",238.9,"20,571,900",390.9,20.1,20.95,20.1
14/05/2024,20.1,17.21,0.2(1.01 %),"2,948,200",59.01,"33,764,045",641.57,19.95,20.15,19.85
13/05/2024,19.9,17.04,-0.2(-1.00 %),"3,085,900",61.71,"33,785,000",641.94,20.15,20.15,19.85
10/05/2024,20.1,17.21,0.1(0.50 %),"1,999,300",40.22,0,0,20,20.3,20
09/05/2024,20,17.12,-0.3(-1.48 %),"3,583,700",72.28,"35,068,900",683.86,20.5,20.5,19.9
08/05/2024,20.3,17.38,-0.1(-0.49 %),"3,564,200",72.97,"35,981,100",701.61,20.4,20.9,20.3
07/05/2024,20.4,17.47,0.1(0.49 %),"3,628,200",74.4,0,0,20.35,20.85,20.2
06/05/2024,20.3,17.38,0.1(0.50 %),"3,203,400",65.12,0,0,20.2,20.55,20.2
03/05/2024,20.2,17.3,-0.3(-1.46 %),"3,565,900",72.18,0,0,20.4,20.8,20
02/05/2024,20.5,17.55,-0.4(-1.91 %),"2,186,800",45.1,"43,000",0.89,20.9,21,20.5
26/04/2024,20.9,17.89,0.1(0.48 %),"5,816,400",119.01,"22,000",0.46,20.8,20.9,19.95
