Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/09/2021,22.75,11.9,-0.3(-1.30 %),"5,679,300",129.91,0,0,22.7,23.2,22.65
31/08/2021,23.05,12.05,-0.25(-1.07 %),"4,951,900",115.74,0,0,23.65,23.75,23.05
30/08/2021,23.3,12.18,1.5(6.88 %),"6,599,100",148.69,"105,900",2.31,22.3,23.3,22
27/08/2021,21.8,11.4,-0.95(-4.18 %),"8,801,100",194.57,0,0,22.5,22.65,21.7
26/08/2021,22.75,11.9,-0.5(-2.15 %),"5,066,300",116.28,0,0,23.3,23.35,22.6
25/08/2021,23.25,12.16,-5.75(-19.83 %),"3,359,100",77.43,0,0,23.3,23.3,22.8
24/08/2021,23.05,12.05,0.45(1.99 %),"7,413,200",169.97,0,0,22.7,23.2,22.6
23/08/2021,22.6,11.82,-1.4(-5.83 %),"13,607,000",315.74,0,0,23.6,23.9,22.6
20/08/2021,24,12.55,-1.5(-5.88 %),"19,237,900",474.54,"20,000",0.54,25.2,25.45,23.8
19/08/2021,25.5,13.34,-0.4(-1.54 %),"8,124,200",207.7,0,0,26,26,25.4
18/08/2021,25.9,13.54,-0.3(-1.15 %),"10,159,800",263.27,0,0,26.1,26.15,25.6
17/08/2021,26.2,13.7,1(3.97 %),"24,026,000",622.23,0,0,25.5,26.5,25.35
16/08/2021,25.2,13.18,0.2(0.80 %),"13,133,400",329.3,0,0,25.1,25.45,24.8
13/08/2021,25,13.07,0.25(1.01 %),"9,822,000",240.26,0,0,24.75,25,24.05
12/08/2021,24.75,12.94,-0.45(-1.79 %),"9,802,900",245.73,0,0,25.2,25.35,24.75
11/08/2021,25.2,13.18,-0.4(-1.56 %),"11,208,400",286.59,0,0,25.65,25.9,25.2
10/08/2021,25.6,13.39,-0.05(-0.19 %),"11,609,500",296.21,0,0,26,26,25.25
09/08/2021,25.65,13.41,0(0.00 %),"10,024,900",255.09,0,0,25.2,25.75,25.05
06/08/2021,25.65,13.41,-0.35(-1.35 %),"8,117,500",209.44,"1,600,000",38.72,26.1,26.1,25.4
05/08/2021,26,13.6,0.85(3.38 %),"11,393,500",291.44,0,0,25.2,26,25
