Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/03/2022,21.85,11.43,-0.45(-2.02 %),"7,528,500",165.88,"27,000",0.62,22.3,22.45,21.65
25/03/2022,22.3,11.66,-0.3(-1.33 %),"5,287,700",118.73,0,0,22.6,22.65,22.3
24/03/2022,22.55,11.79,-0.15(-0.66 %),"5,088,600",115.23,0,0,22.7,22.85,22.5
23/03/2022,22.7,11.87,-0.2(-0.87 %),"5,930,300",135.5,"27,000",0.62,22.95,23,22.65
22/03/2022,22.9,11.98,0.5(2.23 %),"13,902,400",319.1,0,0,22.5,23.4,22.5
21/03/2022,22.4,11.71,0.1(0.45 %),"5,038,300",112.62,"18,754,314",420.1,22.4,22.5,22.25
18/03/2022,22.25,11.64,-0.15(-0.67 %),"2,982,600",66.64,0,0,22.35,22.45,22.2
17/03/2022,22.35,11.69,0.15(0.68 %),"7,666,600",171.08,"31,000",0.72,22.5,22.5,22.15
16/03/2022,22.15,11.58,0.05(0.23 %),"9,728,100",217.28,"46,951,141","1,051.71",22.05,22.9,22.05
15/03/2022,22.05,11.53,0.15(0.68 %),"3,407,600",74.84,0,0,21.85,22.15,21.8
14/03/2022,21.85,11.43,-0.35(-1.58 %),"5,070,000",110.8,"281,000",6.26,22,22,21.7
11/03/2022,22.15,11.58,-0.15(-0.67 %),"6,001,400",132.71,0,0,22.25,22.3,21.95
10/03/2022,22.25,11.64,0.25(1.14 %),"4,360,200",97.27,0,0,22.25,22.5,22.15
09/03/2022,22,11.51,0(0.00 %),"7,905,600",172.56,"31,000",0.73,21.95,22.1,21.55
08/03/2022,22,11.51,0(0.00 %),"9,385,900",206.59,0,0,21.8,22.3,21.7
07/03/2022,22,11.51,-0.4(-1.79 %),"8,071,300",176.81,0,0,22,22.2,21.65
04/03/2022,22.35,11.69,0.05(0.22 %),"5,541,300",124.26,"31,000",0.74,22.3,22.6,22.25
03/03/2022,22.25,11.64,0.75(3.49 %),"10,765,100",238.61,0,0,22.2,22.65,21.85
02/03/2022,21.5,11.24,-0.8(-3.59 %),"16,800,900",366.63,0,0,22.1,22.45,21.5
01/03/2022,22.25,11.64,-0.45(-1.98 %),"13,003,000",291.02,"31,000",0.74,22.65,22.8,22.2
