Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
20/08/2024,26.8,22.33,-0.2(-0.74 %),"4,932,200",132.45,"2,140,000",54.18,26.95,27.15,26.7
19/08/2024,27,22.5,-0.05(-0.18 %),"5,279,700",142.81,"7,989,001",211.05,27.15,27.4,26.85
16/08/2024,27.05,22.54,0.9(3.44 %),"8,742,200",230.56,"5,750,000",143.85,26.4,27.05,25.95
15/08/2024,26.15,21.79,0.25(0.97 %),"6,473,900",170.74,"6,115,000",149.82,25.9,26.8,25.9
14/08/2024,25.9,21.58,-0.05(-0.19 %),"4,991,000",129.59,"9,800,000",248.99,26.2,26.2,25.75
13/08/2024,25.95,21.62,0.4(1.57 %),"5,394,200",139.2,"16,775,000",423.34,25.65,26.1,25.4
12/08/2024,25.55,21.29,0.05(0.20 %),"9,878,100",252.63,"14,850,000",372.15,25.6,26,25.2
09/08/2024,25.5,21.25,0.55(2.20 %),"5,239,300",133.24,"6,540,000",163.17,25.3,25.65,25.05
08/08/2024,24.95,20.79,0.1(0.40 %),"8,031,000",200.38,"19,940,800",503.19,24.55,25.5,24.55
07/08/2024,24.85,20.71,0(0.00 %),"6,343,600",155.59,"22,000",0.57,24.9,25,24.25
06/08/2024,24.85,20.71,0.35(1.43 %),"6,422,100",158.17,"7,585,000",188.1,25,25.3,24.35
05/08/2024,24.5,20.42,-1.6(-6.13 %),"10,161,400",253.94,"5,418,000",141.41,25.7,26,24.3
02/08/2024,26.1,21.75,0.3(1.16 %),"9,696,000",246.64,"650,000",16.66,25.6,26.1,24.9
01/08/2024,25.8,21.5,-0.5(-1.90 %),"8,071,100",212.06,0,0,26.35,26.7,25.7
31/07/2024,26.3,21.92,1(3.95 %),"9,079,800",237.07,"1,000,000",23.6,25.4,26.3,25.35
30/07/2024,25.3,21.08,0.05(0.20 %),"4,972,000",125.35,"11,000,000",277.75,25.25,25.3,25.05
29/07/2024,25.25,21.04,0.15(0.60 %),"5,021,800",126.35,0,0,25.15,25.25,25.05
26/07/2024,25.1,20.92,0.05(0.20 %),"5,576,500",139.83,"2,190,000",54.12,25.05,25.3,24.95
25/07/2024,25.05,20.87,0(0.00 %),"5,506,500",136.82,0,0,24.95,25.05,24.65
24/07/2024,25.05,20.87,0(0.00 %),"8,709,800",216.56,"352,001",8.82,24.85,25.1,24.6
