Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/02/2022,28.8,15.21,-0.5(-1.71 %),"4,814,300",139.25,"200,000",5.45,29.3,29.35,28.65
25/02/2022,29.25,15.45,0.45(1.56 %),"4,047,700",118.71,"1,570,000",46.02,29.2,29.55,29.1
24/02/2022,28.8,15.21,-0.9(-3.03 %),"14,817,600",426.24,0,0,29.5,29.55,28
23/02/2022,29.65,15.66,0.05(0.17 %),"4,830,000",143.32,0,0,29.6,29.9,29.5
22/02/2022,29.55,15.61,-0.05(-0.17 %),"4,648,000",136.12,0,0,29.15,29.65,28.95
21/02/2022,29.6,15.64,0.1(0.34 %),"6,166,700",180.29,0,0,29.3,29.65,28.85
18/02/2022,29.5,15.58,-0.3(-1.01 %),"3,744,200",109.86,0,0,29.4,29.6,29.2
17/02/2022,29.75,15.72,0.45(1.54 %),"3,130,000",92.3,0,0,29.4,29.75,29.2
16/02/2022,29.25,15.45,-0.25(-0.85 %),"4,300,300",126.16,0,0,29.8,29.85,29.1
15/02/2022,29.5,15.58,0.3(1.03 %),"5,535,200",161.65,0,0,29.2,29.7,28.85
14/02/2022,29.2,15.42,-2(-6.41 %),"15,851,700",474.37,0,0,30.5,30.8,29.2
11/02/2022,31.2,16.48,-0.3(-0.95 %),"4,089,300",128.07,"6,603,185",208,31.4,31.65,31.1
10/02/2022,31.5,16.64,-0.1(-0.32 %),"5,831,800",182.71,"5,000,000",158,31.3,31.65,30.95
09/02/2022,31.6,16.69,0.2(0.64 %),"7,762,300",248.59,0,0,31.7,32.5,31.5
08/02/2022,31.4,16.59,0.3(0.96 %),"5,773,600",181.18,"3,000,000",94.5,31.15,31.8,30.9
07/02/2022,31.1,16.43,0.2(0.65 %),"5,636,100",177.56,0,0,31.4,31.9,31.1
28/01/2022,30.9,16.32,0.1(0.32 %),"4,433,000",137.48,0,0,30.9,31.3,30.75
27/01/2022,30.8,16.27,0.1(0.33 %),"4,975,900",154.73,"322,800",10.04,30.7,31.5,30.5
26/01/2022,30.7,16.22,0.6(1.99 %),"8,119,600",250.83,"1,300,000",39.65,30.4,31.5,30.1
25/01/2022,30.05,15.87,1.05(3.62 %),"4,307,300",126.91,0,0,29,30.05,28.95
