Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/04/2021,28,11.83,-0.05(-0.18 %),"3,890,400",108.92,0,0,28.15,28.15,27.9
08/04/2021,28.05,11.85,0.3(1.08 %),"5,669,400",158.82,"494,500",13.81,28,28.2,27.9
07/04/2021,27.75,11.73,0.15(0.54 %),"4,333,600",119.47,0,0,27.65,27.8,27.4
06/04/2021,27.6,11.66,-0.05(-0.18 %),"5,343,500",147.56,"215,900",5.96,27.65,27.8,27.2
05/04/2021,27.65,11.68,0.4(1.47 %),"5,898,700",164.24,0,0,28.3,28.3,27.55
02/04/2021,27.25,11.52,0.45(1.68 %),"6,221,100",169.31,0,0,27.05,27.4,27
01/04/2021,26.8,11.33,0.4(1.52 %),"3,531,500",94.13,"340,000",9.06,26.6,26.9,26.4
31/03/2021,26.4,11.16,0.2(0.76 %),"3,883,700",103.31,0,0,26.6,26.8,26.3
30/03/2021,26.2,11.07,0.2(0.77 %),"4,092,000",106.65,0,0,26.1,26.35,25.85
29/03/2021,26,10.99,0.25(0.97 %),"3,149,300",81.4,0,0,26,26.2,25.7
26/03/2021,25.75,10.88,0.15(0.59 %),"4,007,600",102.1,0,0,25.5,25.95,24.8
25/03/2021,25.6,10.82,0.1(0.39 %),"4,130,500",105.96,0,0,25.5,25.9,25.4
24/03/2021,25.5,10.78,-1(-3.77 %),"5,338,200",138.13,0,0,26.1,26.3,25
23/03/2021,26.5,11.2,-0.45(-1.67 %),"3,947,000",105.11,0,0,26.95,26.95,26.3
22/03/2021,26.95,11.39,-0.2(-0.74 %),"3,963,200",106.92,0,0,27.15,27.15,26.7
19/03/2021,27.15,11.47,-0.35(-1.27 %),"4,935,200",133.94,0,0,27.3,27.4,26.95
18/03/2021,27.5,11.62,0(0.00 %),"7,237,000",197.97,0,0,27.8,27.8,27
17/03/2021,27.5,11.62,0.6(2.23 %),"7,798,100",213.97,0,0,26.9,27.6,26.9
16/03/2021,26.8,11.33,0.15(0.56 %),"4,549,400",121.63,0,0,26.8,26.9,26.5
15/03/2021,26.65,11.26,0(0.00 %),"2,840,700",75.74,0,0,26.65,26.8,26.55
