Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/03/2023,18.05,11.92,-0.45(-2.43 %),"1,783,200",32.43,0,0,18.15,18.45,18.05
13/03/2023,18.45,12.18,-0.05(-0.27 %),"2,748,900",50.6,0,0,18.2,18.6,18.1
10/03/2023,18.5,12.22,0(0.00 %),"1,476,300",27.05,"480,000",8.88,18.2,18.5,18.05
09/03/2023,18.5,12.22,-0.1(-0.54 %),"1,197,800",22.05,0,0,18.5,18.7,18.2
08/03/2023,18.6,12.28,0.1(0.54 %),"2,053,200",37.6,"1,373,781",25.41,18,18.6,18
07/03/2023,18.5,12.22,0.5(2.78 %),"3,500,800",64.21,"3,086,900",56.42,17.9,18.6,17.9
06/03/2023,18,11.89,0.2(1.12 %),"3,111,700",56.15,0,0,17.85,18.25,17.5
03/03/2023,17.8,11.75,-0.2(-1.11 %),"1,240,100",22.06,0,0,18,18.05,17.4
02/03/2023,18,11.89,0.3(1.69 %),"1,843,400",32.94,"36,700",0.65,17.6,18,17.55
01/03/2023,17.7,11.69,0.6(3.51 %),"1,535,500",26.7,"3,708,000",64.89,17.05,17.8,16.65
28/02/2023,17.05,11.26,0.15(0.89 %),"1,218,400",21.1,"3,060,000",51.71,17,17.45,17
27/02/2023,16.9,11.16,-0.6(-3.43 %),"1,971,100",33.67,"5,310,000",92.93,17.5,17.5,16.9
24/02/2023,17.5,11.56,-0.6(-3.31 %),"1,578,400",27.96,0,0,17.85,18.2,17.5
23/02/2023,18.05,11.92,-0.45(-2.43 %),"2,996,200",53.62,0,0,18.35,18.35,17.6
22/02/2023,18.5,12.22,-0.5(-2.63 %),"1,912,300",35.62,0,0,18.9,19,18.5
21/02/2023,19,12.55,0.2(1.06 %),"3,492,800",65.92,0,0,18.8,19,18.6
20/02/2023,18.8,12.41,0.3(1.62 %),"2,806,900",52.05,0,0,18.45,18.8,18.3
17/02/2023,18.45,12.18,-0.05(-0.27 %),"1,997,300",36.54,0,0,18.25,18.45,18.1
16/02/2023,18.5,12.22,0.7(3.93 %),"2,971,500",53.74,0,0,17.75,18.5,17.75
15/02/2023,17.8,11.75,0.1(0.56 %),"1,811,500",32.24,0,0,17.65,18.05,17.6
