Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
04/08/2023,17.15,13.73,-0.05(-0.29 %),"3,101,900",53.38,"1,433,785",25.81,17.25,17.35,17.15
03/08/2023,17.2,13.77,-0.2(-1.15 %),"2,243,400",38.89,"14,842,624",258.28,17.4,17.55,17.2
02/08/2023,17.4,13.93,-0.2(-1.14 %),"1,483,100",25.88,36,0,17.55,17.55,17.35
01/08/2023,17.55,14.05,0.15(0.86 %),"4,472,400",78.43,"7,560,029",131.17,17.6,17.65,17.4
31/07/2023,17.35,13.89,0.05(0.29 %),"3,003,900",51.9,43,0,17.2,17.4,17.2
28/07/2023,17.25,13.81,0.05(0.29 %),"2,838,800",48.85,"2,000,026",35,17.25,17.3,17.15
27/07/2023,17.2,13.77,0(0.00 %),"7,347,400",127.17,22,0,17.2,17.75,17.1
26/07/2023,17.2,13.77,0(0.00 %),"2,965,200",50.81,"4,865,030",83.68,17.2,17.2,17.05
25/07/2023,17.2,13.77,-0.1(-0.58 %),"3,664,100",62.95,"850,019",14.6,17.15,17.3,17.05
24/07/2023,17.25,13.81,0.05(0.29 %),"2,302,500",39.59,"24,937",0.4,17.3,17.3,17.1
21/07/2023,17.2,13.77,0.2(1.18 %),"3,817,000",64.73,"12,440,026",217.81,17,17.2,16.8
20/07/2023,17,13.61,0.1(0.59 %),"4,674,400",79.13,"2,440,008",41.11,16.95,17,16.85
19/07/2023,16.85,13.49,0.45(2.74 %),"3,317,800",55.72,"6,805,001",119.77,16.9,16.9,16.7
18/07/2023,18.9,13.15,0(0.00 %),"3,376,800",63.82,1,0,18.95,18.95,18.8
17/07/2023,18.9,13.15,0(0.00 %),"2,931,400",55.39,"6,131,000",115.88,19,19,18.8
14/07/2023,18.9,13.15,0.3(1.61 %),"4,626,100",86.65,"4,165,000",80.73,18.7,18.9,18.55
13/07/2023,18.6,12.95,0(0.00 %),"1,681,400",31.2,0,0,18.55,18.65,18.45
12/07/2023,18.55,12.91,-0.05(-0.27 %),"1,461,900",27.07,"4,701,682",93.3,18.65,18.65,18.45
11/07/2023,18.6,12.95,0.2(1.09 %),"2,771,300",51.31,"2,945,000",55.2,18.35,18.6,18.35
10/07/2023,18.35,12.77,-0.05(-0.27 %),"3,252,500",59.65,"2,880,000",54.05,18.4,18.5,18.25
